TimeStep,V[1],V[2],V[3],V[4],V[5],V[6],V[7],V[8],V[9],V[10],V[11],V[12],V[13],V[14],V[15],V[16],V[17],V[18],V[19],V[20],V[21],V[22],V[23],V[24],V[25],V[26]
867,-0.654388,-0.648469,-0.599231,-0.513891,-0.395539,-0.251313,-0.0937284,0.0736814,0.231565,0.3801,0.49954,0.592018,0.643191,0.657337,0.626224,0.56037,0.45247,0.325337,0.165309,0.0100823,-0.163077,-0.307994,-0.450274,-0.550359,-0.624857,-0.656418
868,-0.639329,-0.642196,-0.599558,-0.527253,-0.41144,-0.280581,-0.121699,0.0361494,0.198274,0.343616,0.469419,0.565281,0.624168,0.646527,0.62348,0.567721,0.467163,0.348504,0.194328,0.0428175,-0.126594,-0.273945,-0.41554,-0.523075,-0.601008,-0.642199
869,-0.618281,-0.628979,-0.595358,-0.533976,-0.425046,-0.305573,-0.149828,-0.000730181,0.162422,0.304151,0.434729,0.532902,0.599572,0.628789,0.615744,0.568236,0.479095,0.366252,0.223754,0.0728213,-0.0867442,-0.239017,-0.375609,-0.491274,-0.571552,-0.620963
870,-0.591113,-0.609,-0.586922,-0.533444,-0.437043,-0.32503,-0.17897,-0.0354651,0.123302,0.262984,0.395094,0.495715,0.56926,0.604602,0.60275,0.562399,0.48741,0.379475,0.251893,0.101508,-0.045782,-0.201696,-0.332485,-0.454073,-0.537387,-0.592944
871,-0.557848,-0.582922,-0.573695,-0.526362,-0.446657,-0.339292,-0.208503,-0.0678712,0.0812692,0.220662,0.350655,0.454398,0.533119,0.57474,0.583881,0.551276,0.490698,0.3897,0.276552,0.130667,-0.00613581,-0.160542,-0.287957,-0.411032,-0.498986,-0.558915
872,-0.518808,-0.551611,-0.554653,-0.514341,-0.452051,-0.34998,-0.236534,-0.0989791,0.0377492,0.176905,0.30221,0.409262,0.491317,0.539921,0.558642,0.535885,0.487818,0.398071,0.296216,0.161211,0.0308243,-0.115269,-0.242767,-0.362632,-0.456309,-0.519889
873,-0.474608,-0.515759,-0.528996,-0.498966,-0.451375,-0.358932,-0.260886,-0.130213,-0.00540034,0.131035,0.25098,0.360312,0.444411,0.500543,0.527075,0.516632,0.478579,0.404595,0.310822,0.192461,0.0653878,-0.0671588,-0.196412,-0.310236,-0.40904,-0.476705
874,-0.42601,-0.475647,-0.496737,-0.480912,-0.443855,-0.367029,-0.280259,-0.162341,-0.0467764,0.082649,0.198131,0.307512,0.393237,0.456648,0.489865,0.493166,0.463856,0.408099,0.321675,0.222381,0.0991162,-0.0185459,-0.147703,-0.255548,-0.357019,-0.42974
875,-0.37372,-0.431179,-0.458845,-0.459618,-0.430266,-0.373609,-0.29488,-0.194828,-0.0860374,0.032135,0.14435,0.251102,0.338659,0.408146,0.448091,0.464724,0.445098,0.406924,0.330565,0.248643,0.133699,0.0283129,-0.0957419,-0.199887,-0.300611,-0.378928
876,-0.318236,-0.382165,-0.416849,-0.433727,-0.412512,-0.376821,-0.306247,-0.225982,-0.123867,-0.019288,0.0897363,0.191763,0.281323,0.355136,0.40276,0.430749,0.42351,0.399922,0.338606,0.269867,0.169741,0.0723231,-0.0407428,-0.143704,-0.240785,-0.324064
877,-0.259848,-0.328689,-0.372137,-0.402024,-0.392548,-0.37471,-0.316136,-0.253802,-0.161321,-0.0700327,0.0340547,0.130522,0.221585,0.29813,0.354432,0.391399,0.399427,0.387164,0.345514,0.286301,0.206196,0.113946,0.0157981,-0.0866244,-0.178852,-0.265216
878,-0.198777,-0.271338,-0.325355,-0.364314,-0.371309,-0.366383,-0.32545,-0.277021,-0.198956,-0.118824,-0.0227896,0.0684566,0.159631,0.238035,0.303154,0.347633,0.372248,0.369922,0.349743,0.299548,0.240797,0.154668,0.0716867,-0.0279887,-0.116025,-0.203
879,-0.135375,-0.211157,-0.276276,-0.321727,-0.34825,-0.352562,-0.333621,-0.295719,-0.236277,-0.165189,-0.0803646,0.00637984,0.0957288,0.175913,0.248727,0.300836,0.340958,0.349955,0.349391,0.311489,0.271222,0.195871,0.125028,0.032423,-0.0530356,-0.138544
880,-0.0702622,-0.14935,-0.224196,-0.276252,-0.321803,-0.335193,-0.338899,-0.31113,-0.27182,-0.209458,-0.137647,-0.0552995,0.0304281,0.112666,0.19114,0.25221,0.304919,0.32853,0.343342,0.323069,0.296292,0.237762,0.175049,0.0939252,0.00994599,-0.0731711
881,-0.00431595,-0.0868948,-0.168638,-0.229784,-0.290448,-0.316346,-0.339374,-0.32478,-0.303846,-0.252285,-0.193321,-0.116463,-0.035405,0.0488453,0.130898,0.202309,0.264439,0.305762,0.331939,0.333657,0.316518,0.279014,0.22226,0.154992,0.0730591,-0.00796917
882,0.0614846,-0.0243123,-0.109937,-0.183243,-0.253789,-0.297061,-0.334108,-0.337462,-0.331199,-0.293982,-0.246265,-0.176986,-0.100751,-0.015311,0.0690319,0.150991,0.220785,0.280683,0.316804,0.341367,0.333636,0.317329,0.267867,0.213821,0.13631,0.0564911
883,0.126271,0.0382964,-0.0493568,-0.13628,-0.212967,-0.276826,-0.323701,-0.348677,-0.353828,-0.334077,-0.295919,-0.236447,-0.164692,-0.0796346,0.00680195,0.0978169,0.175621,0.251976,0.299906,0.34415,0.349446,0.350585,0.312775,0.269069,0.199209,0.12013
884,0.189434,0.100954,0.011335,-0.0877557,-0.170189,-0.254,-0.309953,-0.356867,-0.372658,-0.371364,-0.342321,-0.294034,-0.226604,-0.143748,-0.0547294,0.0426271,0.130235,0.218932,0.282445,0.34099,0.364621,0.377898,0.356783,0.320327,0.260701,0.183044
885,0.250619,0.163438,0.0705815,-0.0366896,-0.12762,-0.226923,-0.294825,-0.360308,-0.388881,-0.404416,-0.385786,-0.3487,-0.286162,-0.206921,-0.114988,-0.0140502,0.0850158,0.182045,0.264225,0.332502,0.378216,0.399963,0.39845,0.368049,0.319442,0.24508
886,0.309585,0.225056,0.127629,0.0168699,-0.0863294,-0.195054,-0.279328,-0.358117,-0.403114,-0.432255,-0.426435,-0.399483,-0.343171,-0.268157,-0.173873,-0.0710131,0.0394856,0.142892,0.243885,0.320572,0.388155,0.418479,0.435709,0.412994,0.374253,0.305577
887,0.365994,0.284706,0.182641,0.0715829,-0.0458815,-0.159455,-0.262995,-0.35077,-0.414928,-0.454759,-0.46386,-0.445785,-0.397326,-0.326453,-0.23145,-0.126811,-0.00712688,0.103371,0.219835,0.307252,0.392408,0.434997,0.466873,0.455493,0.424496,0.363401
888,0.419287,0.341185,0.236282,0.125318,-0.0048399,-0.122325,-0.244255,-0.339819,-0.42303,-0.472575,-0.497138,-0.487451,-0.448062,-0.381067,-0.287556,-0.180312,-0.0551409,0.0647607,0.191354,0.293588,0.390165,0.44988,0.491437,0.494998,0.470147,0.417282
889,0.468691,0.393576,0.288998,0.176125,0.0381356,-0.0858727,-0.221493,-0.326983,-0.425995,-0.486578,-0.52519,-0.524585,-0.494585,-0.431635,-0.341566,-0.231079,-0.103959,0.0271711,0.159155,0.27906,0.382298,0.461992,0.510202,0.530169,0.511523,0.466249
890,0.513382,0.44147,0.340448,0.223099,0.0832444,-0.0511926,-0.194133,-0.313159,-0.423096,-0.497229,-0.547258,-0.557234,-0.53608,-0.478065,-0.392461,-0.279307,-0.152165,-0.0102882,0.125113,0.261989,0.370839,0.469301,0.524659,0.559447,0.548836,0.509904
891,0.5527,0.484923,0.389407,0.266639,0.12918,-0.01781,-0.163124,-0.297948,-0.414734,-0.504202,-0.563214,-0.585132,-0.571951,-0.520285,-0.439152,-0.325401,-0.198123,-0.0487356,0.0912967,0.240642,0.357794,0.470032,0.535976,0.581798,0.581828,0.548388
892,0.586288,0.524142,0.434207,0.307937,0.173661,0.0158283,-0.130514,-0.279984,-0.402203,-0.506527,-0.573511,-0.607675,-0.601949,-0.558009,-0.480866,-0.369431,-0.240707,-0.0886104,0.058901,0.214382,0.344,0.4637,0.544224,0.597162,0.609712,0.582044
893,0.614085,0.559122,0.473464,0.348014,0.214548,0.05122,-0.0983818,-0.257862,-0.386942,-0.503155,-0.578799,-0.624131,-0.626117,-0.590667,-0.517347,-0.410823,-0.279725,-0.129185,0.0277215,0.184176,0.328692,0.451389,0.548262,0.606363,0.63146,0.610997
894,0.636172,0.589418,0.506648,0.386867,0.250878,0.088706,-0.0677568,-0.231102,-0.369718,-0.493593,-0.579462,-0.633973,-0.644572,-0.617546,-0.548762,-0.448465,-0.315776,-0.168788,-0.00352695,0.152148,0.310055,0.435138,0.546384,0.610528,0.646256,0.634885
895,0.652564,0.614218,0.534185,0.423247,0.283213,0.127063,-0.0381819,-0.200568,-0.350244,-0.478231,-0.575341,-0.637115,-0.657286,-0.638053,-0.575368,-0.481165,-0.349645,-0.205603,-0.036238,0.120461,0.28641,0.416776,0.537319,0.610357,0.653865,0.652912
896,0.663077,0.632658,0.557007,0.455188,0.313089,0.164033,-0.0081708,-0.168095,-0.327461,-0.458158,-0.565827,-0.633908,-0.663987,-0.651931,-0.597165,-0.50817,-0.381604,-0.238554,-0.0708818,0.090185,0.257335,0.396915,0.521005,0.60568,0.65469,0.664188
897,0.667343,0.644195,0.575835,0.480982,0.341903,0.19747,0.023714,-0.135536,-0.300303,-0.434571,-0.550273,-0.624903,-0.664259,-0.659291,-0.613739,-0.529443,-0.411047,-0.267748,-0.106533,0.0608372,0.224053,0.37469,0.498677,0.595561,0.649485,0.668161
898,0.664974,0.648834,0.590621,0.500028,0.369901,0.226433,0.0578123,-0.10382,-0.268491,-0.408151,-0.528451,-0.610515,-0.657768,-0.660458,-0.624401,-0.545512,-0.436691,-0.294208,-0.141246,0.0308555,0.188852,0.348399,0.472213,0.578887,0.638902,0.664882
899,0.655768,0.647053,0.600466,0.513042,0.395862,0.251558,0.0929769,-0.0725668,-0.232863,-0.378777,-0.500796,-0.590816,-0.644477,-0.655714,-0.628528,-0.557014,-0.457198,-0.319069,-0.173037,-0.0012785,0.153887,0.316655,0.443134,0.555093,0.623126,0.654956
900,0.639845,0.639493,0.60408,0.521515,0.417685,0.274505,0.127079,-0.0405133,-0.195041,-0.345757,-0.468257,-0.565569,-0.624713,-0.645106,-0.62589,-0.564197,-0.471859,-0.342725,-0.200904,-0.0359444,0.120083,0.279374,0.411839,0.524597,0.601826,0.639194
901,0.617626,0.626583,0.600499,0.526744,0.433504,0.296803,0.158104,-0.00646617,-0.156637,-0.308432,-0.431876,-0.534498,-0.599035,-0.628454,-0.616771,-0.566704,-0.480905,-0.364444,-0.225239,-0.0719732,0.0867761,0.238,0.377538,0.48868,0.574443,0.618185
902,0.58967,0.608327,0.589644,0.528999,0.44269,0.318797,0.185182,0.0297782,-0.11848,-0.26678,-0.392317,-0.497615,-0.567999,-0.605531,-0.601796,-0.563759,-0.485273,-0.382693,-0.247429,-0.107165,0.0523213,0.194843,0.338903,0.44889,0.540648,0.592033
903,0.556468,0.584372,0.572386,0.527339,0.446142,0.339307,0.208935,0.0671128,-0.0803304,-0.221655,-0.34967,-0.455405,-0.531951,-0.576311,-0.581586,-0.554642,-0.485965,-0.395955,-0.268856,-0.139424,0.0152779,0.15192,0.295069,0.406318,0.500693,0.560416
904,0.518306,0.554331,0.550083,0.520162,0.445682,0.356226,0.23094,0.10359,-0.0412469,-0.174499,-0.303623,-0.408741,-0.490991,-0.541127,-0.55646,-0.539157,-0.483401,-0.403558,-0.289927,-0.167827,-0.0245212,0.10999,0.246368,0.361172,0.45545,0.522923
905,0.475281,0.518145,0.523863,0.506187,0.442937,0.367677,0.252631,0.137398,-0.000395823,-0.126713,-0.253914,-0.358588,-0.445131,-0.500632,-0.526354,-0.517804,-0.477162,-0.406005,-0.309706,-0.192995,-0.0656623,0.0683454,0.194375,0.312894,0.406118,0.479485
906,0.427463,0.476291,0.494073,0.485257,0.438359,0.373058,0.274293,0.167764,0.0422065,-0.0790621,-0.200767,-0.305668,-0.394534,-0.455594,-0.491019,-0.491555,-0.466266,-0.404616,-0.32637,-0.216541,-0.105785,0.025483,0.141236,0.260756,0.353755,0.430625
907,0.375096,0.429699,0.460225,0.458517,0.430973,0.373332,0.294771,0.195227,0.0854633,-0.0314775,-0.145056,-0.250301,-0.339695,-0.406644,-0.45036,-0.461365,-0.449823,-0.400694,-0.338215,-0.239946,-0.142778,-0.0197469,0.0886714,0.204571,0.298931,0.377392
908,0.318724,0.379434,0.421458,0.427834,0.418995,0.370414,0.312047,0.22113,0.127625,0.0166202,-0.0880737,-0.192516,-0.28143,-0.354149,-0.404709,-0.427735,-0.427644,-0.394736,-0.344599,-0.263519,-0.175824,-0.0672064,0.0372487,0.1451,0.241681,0.321009
909,0.259159,0.326317,0.377251,0.39483,0.400952,0.366003,0.324356,0.246638,0.167116,0.0656808,-0.0310528,-0.132361,-0.220695,-0.298272,-0.354857,-0.390577,-0.400457,-0.386148,-0.346261,-0.286082,-0.205678,-0.115301,-0.0136558,0.0839085,0.181799,0.262441
910,0.197317,0.270725,0.327955,0.360077,0.376643,0.36057,0.331161,0.271871,0.203264,0.115459,0.02527,-0.0702267,-0.158318,-0.239193,-0.301822,-0.349477,-0.36958,-0.373658,-0.344827,-0.30556,-0.23401,-0.161676,-0.065183,0.0227672,0.119284,0.202142
911,0.134005,0.212665,0.274828,0.322951,0.347353,0.353102,0.333407,0.295682,0.236482,0.164873,0.0807829,-0.00696227,-0.0948398,-0.17733,-0.246501,-0.304172,-0.336257,-0.356146,-0.341801,-0.320111,-0.262223,-0.204365,-0.118014,-0.037067,0.0546857,0.140111
912,0.0697899,0.152087,0.219558,0.282206,0.315217,0.341751,0.332901,0.316217,0.267807,0.212383,0.135738,0.056282,-0.0305397,-0.113434,-0.189426,-0.254964,-0.301073,-0.33341,-0.337654,-0.329139,-0.29044,-0.242706,-0.171669,-0.0952523,-0.0108785,0.0762407
913,0.00501941,0.0892469,0.163553,0.236938,0.282093,0.325002,0.3312,0.33191,0.298062,0.256655,0.190264,0.118402,0.0343597,-0.0484848,-0.130755,-0.20279,-0.263788,-0.306388,-0.33156,-0.333561,-0.317279,-0.277492,-0.224504,-0.152224,-0.0760238,0.0107334
914,-0.0600208,0.024893,0.107406,0.187363,0.248626,0.302651,0.328662,0.34233,0.327163,0.297114,0.243956,0.178664,0.0994419,0.0165518,-0.070523,-0.148933,-0.223696,-0.276706,-0.32193,-0.335193,-0.340531,-0.310263,-0.274395,-0.208597,-0.139558,-0.0556614
915,-0.124911,-0.0398271,0.05087,0.134935,0.214054,0.276025,0.32424,0.348351,0.353993,0.334048,0.295796,0.2368,0.163964,0.0809498,-0.00896865,-0.0945191,-0.180284,-0.245837,-0.307424,-0.335616,-0.35835,-0.342179,-0.319718,-0.264475,-0.200825,-0.121724
916,-0.188978,-0.103691,-0.00667838,0.0817526,0.176866,0.247301,0.31614,0.351553,0.376919,0.368188,0.344471,0.292825,0.226934,0.144294,0.0532522,-0.0401379,-0.133788,-0.214362,-0.287822,-0.335206,-0.370232,-0.373136,-0.36004,-0.319071,-0.259735,-0.186121
917,-0.251336,-0.165765,-0.0655362,0.0295899,0.135912,0.218333,0.30294,0.353222,0.394643,0.400041,0.388884,0.346675,0.287348,0.206357,0.115115,0.0142036,-0.0852972,-0.181802,-0.264241,-0.332911,-0.377214,-0.401651,-0.396108,-0.370864,-0.316466,-0.247828
918,-0.311049,-0.225603,-0.125173,-0.0208644,0.091311,0.189698,0.284502,0.353539,0.406869,0.429368,0.428559,0.397914,0.344456,0.266855,0.175502,0.0687603,-0.0363489,-0.147095,-0.238559,-0.326897,-0.381164,-0.425592,-0.429171,-0.418209,-0.371024,-0.306377
919,-0.367343,-0.283154,-0.184217,-0.0701182,0.0446061,0.160517,0.262132,0.35146,0.414391,0.455139,0.463681,0.445671,0.39788,0.325255,0.233541,0.123566,0.0117392,-0.109447,-0.2124,-0.315684,-0.383613,-0.4433,-0.460014,-0.460026,-0.422917,-0.361784
920,-0.419725,-0.338455,-0.240949,-0.119277,-0.00191773,0.129155,0.237888,0.345352,0.418528,0.475995,0.494752,0.488885,0.447515,0.380742,0.288794,0.178089,0.0583992,-0.0690161,-0.186292,-0.299077,-0.384804,-0.45445,-0.488309,-0.496179,-0.471145,-0.414204
921,-0.467963,-0.391279,-0.293992,-0.169093,-0.0463491,0.0943834,0.21345,0.334013,0.420269,0.490945,0.522066,0.526681,0.493274,0.432388,0.341184,0.231241,0.10388,-0.0270382,-0.159498,-0.278341,-0.383542,-0.46014,-0.512639,-0.527312,-0.514504,-0.463525
922,-0.51192,-0.440958,-0.342823,-0.219239,-0.0880356,0.0563062,0.18924,0.317439,0.419631,0.499859,0.545335,0.558675,0.534839,0.479407,0.390716,0.281736,0.148819,0.0147046,-0.130627,-0.255523,-0.377915,-0.462153,-0.531196,-0.554251,-0.552039,-0.509137
923,-0.551367,-0.486492,-0.38777,-0.268221,-0.127717,0.0164883,0.164308,0.296896,0.415643,0.503471,0.5637,0.584997,0.571584,0.521352,0.437151,0.328578,0.193575,0.0547358,-0.098637,-0.232323,-0.366466,-0.461847,-0.542737,-0.577335,-0.583365,-0.550025
924,-0.585869,-0.52686,-0.42954,-0.314007,-0.166834,-0.0227782,0.137051,0.274242,0.406936,0.502871,0.576125,0.606023,0.60271,0.558113,0.479868,0.371387,0.237745,0.0925492,-0.0636434,-0.209193,-0.349103,-0.45933,-0.547213,-0.59606,-0.608683,-0.585115
925,-0.614824,-0.561383,-0.46853,-0.354964,-0.206427,-0.0596378,0.106341,0.250901,0.392621,0.49881,0.581934,0.621981,0.627537,0.58974,0.517971,0.410356,0.280152,0.128685,-0.0270258,-0.185202,-0.32721,-0.453403,-0.545733,-0.609257,-0.628479,-0.613691
926,-0.637629,-0.589892,-0.50436,-0.390585,-0.246286,-0.0935693,0.0723618,0.227127,0.372884,0.49123,0.58117,0.632676,0.645749,0.616184,0.550604,0.445879,0.319315,0.164173,0.00921551,-0.158744,-0.302905,-0.44231,-0.539858,-0.615695,-0.643086,-0.635617
927,-0.653878,-0.612634,-0.53588,-0.421549,-0.284861,-0.125485,0.0366791,0.201978,0.348964,0.479316,0.574542,0.637507,0.657454,0.637131,0.577265,0.47807,0.354117,0.199689,0.0434728,-0.128655,-0.277873,-0.42483,-0.53067,-0.61474,-0.652373,-0.651258
928,-0.663475,-0.629957,-0.561667,-0.449101,-0.319974,-0.156974,0.0014749,0.174035,0.322507,0.462042,0.56299,0.635774,0.663015,0.652045,0.597924,0.506482,0.384269,0.234933,0.0753022,-0.0950701,-0.252497,-0.401076,-0.51816,-0.6067,-0.655748,-0.661129
929,-0.666595,-0.641975,-0.580698,-0.474126,-0.349918,-0.189159,-0.0315761,0.142416,0.294685,0.43888,0.547142,0.627092,0.662746,0.660375,0.612889,0.5302,0.410282,0.268605,0.105492,-0.0595097,-0.22577,-0.372516,-0.501294,-0.592633,-0.65246,-0.665502
930,-0.663526,-0.648399,-0.592817,-0.49646,-0.374285,-0.221828,-0.0621231,0.107483,0.265632,0.410235,0.526973,0.61165,0.656674,0.66182,0.622482,0.548237,0.432975,0.299007,0.135394,-0.0241413,-0.196066,-0.341214,-0.478716,-0.573758,-0.642033,-0.664187
931,-0.654476,-0.64865,-0.598714,-0.514855,-0.394032,-0.253391,-0.0911593,0.0708011,0.234512,0.377338,0.501912,0.590158,0.644517,0.656478,0.626749,0.560015,0.452814,0.324886,0.165919,0.00933671,-0.162276,-0.308746,-0.449659,-0.550799,-0.624569,-0.656624
932,-0.639469,-0.642171,-0.599435,-0.527609,-0.410754,-0.28166,-0.120237,0.0343864,0.200205,0.341656,0.471308,0.563495,0.625891,0.644774,0.625369,0.565618,0.46949,0.346028,0.196807,0.0405212,-0.124649,-0.27543,-0.414533,-0.523663,-0.600739,-0.642233
933,-0.618382,-0.628758,-0.595718,-0.533492,-0.425609,-0.304995,-0.150352,-0.000320098,0.16218,0.304174,0.434987,0.532286,0.600626,0.627228,0.617833,0.565671,0.481995,0.36324,0.226617,0.07035,-0.0848272,-0.240332,-0.374834,-0.491636,-0.571481,-0.620801
934,-0.591107,-0.608721,-0.587546,-0.532409,-0.438521,-0.323139,-0.181171,-0.0331241,0.121026,0.264985,0.393553,0.496659,0.568992,0.60419,0.603772,0.560915,0.489147,0.377725,0.25343,0.100345,-0.0450549,-0.202029,-0.332434,-0.45397,-0.537564,-0.592689
935,-0.557736,-0.582765,-0.574193,-0.525413,-0.448154,-0.337225,-0.211062,-0.0649969,0.0783167,0.223448,0.348233,0.456335,0.531691,0.575716,0.583234,0.551748,0.490249,0.390246,0.275849,0.131513,-0.00704877,-0.159672,-0.28868,-0.410514,-0.499304,-0.558736
936,-0.518659,-0.551682,-0.554704,-0.514071,-0.452649,-0.348987,-0.237916,-0.0972894,0.0358853,0.178807,0.300368,0.411015,0.48961,0.541672,0.556745,0.538001,0.485475,0.400571,0.293701,0.163561,0.0288117,-0.113712,-0.243832,-0.362016,-0.456564,-0.519908
937,-0.474517,-0.516021,-0.528554,-0.499557,-0.450699,-0.359618,-0.260261,-0.130719,-0.00505895,0.130906,0.250838,0.360805,0.44348,0.501984,0.525096,0.519099,0.475761,0.407544,0.308001,0.194907,0.063486,-0.0658589,-0.197163,-0.309912,-0.409063,-0.476917
938,-0.42604,-0.47594,-0.496067,-0.482012,-0.442306,-0.368987,-0.278,-0.164741,-0.0444309,0.0805583,0.199787,0.30643,0.393662,0.456896,0.489005,0.4945,0.46225,0.409737,0.320234,0.223456,0.098477,-0.018305,-0.147662,-0.255732,-0.356786,-0.430011
939,-0.373856,-0.431315,-0.458364,-0.460553,-0.428784,-0.375659,-0.29234,-0.197687,-0.0830889,0.029332,0.146815,0.249093,0.340182,0.407058,0.448854,0.464141,0.445648,0.406286,0.331357,0.247702,0.134719,0.0273301,-0.0949135,-0.200482,-0.300263,-0.379082
940,-0.318396,-0.382051,-0.416868,-0.433913,-0.412004,-0.377724,-0.304951,-0.22759,-0.122079,-0.0211219,0.0915234,0.190049,0.283008,0.353394,0.404657,0.428628,0.425861,0.397408,0.341148,0.267473,0.171814,0.0706985,-0.0396202,-0.144349,-0.240541,-0.323993
941,-0.259929,-0.328386,-0.37266,-0.401329,-0.393336,-0.373916,-0.316862,-0.253197,-0.161764,-0.0697923,0.0340772,0.130155,0.222389,0.296811,0.356296,0.389035,0.402155,0.384287,0.348282,0.283889,0.208077,0.112663,0.016526,-0.0869132,-0.178876,-0.264956
942,-0.198724,-0.271031,-0.326071,-0.36315,-0.372925,-0.364365,-0.327764,-0.274567,-0.201367,-0.116647,-0.0245579,0.0696754,0.159052,0.237949,0.303854,0.346448,0.37372,0.368398,0.351084,0.298563,0.241349,0.154517,0.0715579,-0.0277261,-0.116312,-0.20271
943,-0.135215,-0.211041,-0.276741,-0.320805,-0.349716,-0.350535,-0.336134,-0.292885,-0.239212,-0.162378,-0.0828659,0.00845424,0.0941162,0.177105,0.247855,0.301524,0.340313,0.35068,0.348514,0.312521,0.270101,0.196961,0.124099,0.0330933,-0.0534153,-0.138413
944,-0.0700922,-0.149507,-0.22411,-0.276148,-0.32222,-0.334383,-0.340102,-0.309613,-0.273523,-0.2077,-0.139372,-0.0536303,0.0287726,0.114393,0.18925,0.254328,0.302568,0.331049,0.340783,0.325498,0.294166,0.239449,0.173871,0.0945989,0.00971232,-0.0732927
945,-0.00424357,-0.0872377,-0.168036,-0.230581,-0.289551,-0.317248,-0.338545,-0.325485,-0.303297,-0.252639,-0.193221,-0.116224,-0.03608,0.0500388,0.129152,0.204564,0.261808,0.308557,0.329234,0.336027,0.314663,0.280279,0.221554,0.155248,0.0731271,-0.00827883
946,0.0614089,-0.0246338,-0.109177,-0.184468,-0.252109,-0.299136,-0.331746,-0.339965,-0.328727,-0.296242,-0.244388,-0.178338,-0.100021,-0.0153845,0.06849,0.152027,0.219447,0.282087,0.315566,0.342259,0.333173,0.317395,0.26808,0.213484,0.136651,0.0561821
947,0.126088,0.038199,-0.0489054,-0.137188,-0.211522,-0.278824,-0.321225,-0.351476,-0.350915,-0.33689,-0.293388,-0.23858,-0.162998,-0.080924,0.00777616,0.097031,0.176357,0.251168,0.300863,0.343031,0.350662,0.349393,0.3138,0.268326,0.19962,0.12002
948,0.189253,0.101151,0.0111861,-0.0877793,-0.169862,-0.254713,-0.30885,-0.358285,-0.371049,-0.373039,-0.340664,-0.295652,-0.224984,-0.145452,-0.052853,0.04052,0.132577,0.216416,0.285012,0.338534,0.366793,0.376155,0.358013,0.319624,0.260927,0.183213
949,0.250555,0.16382,0.0699043,-0.0357948,-0.128624,-0.225915,-0.295757,-0.359499,-0.389538,-0.403945,-0.386011,-0.348809,-0.285618,-0.207987,-0.113364,-0.0161917,0.087544,0.179338,0.26686,0.330182,0.38004,0.398719,0.399136,0.367823,0.319332,0.245438
950,0.309682,0.225392,0.126824,0.0181534,-0.0880672,-0.192929,-0.281734,-0.35557,-0.405643,-0.429916,-0.428418,-0.398001,-0.344048,-0.267928,-0.173486,-0.0719019,0.0406884,0.141608,0.245016,0.319775,0.38853,0.418497,0.435417,0.413401,0.373861,0.305907
951,0.3662,0.284786,0.182203,0.0724755,-0.0473027,-0.157493,-0.265427,-0.348015,-0.417811,-0.451955,-0.466413,-0.443601,-0.399096,-0.325074,-0.232518,-0.125933,-0.00794791,0.104258,0.2188,0.308452,0.391102,0.436284,0.465757,0.456304,0.424054,0.363493
952,0.419478,0.34095,0.236491,0.125264,-0.00507511,-0.121713,-0.245252,-0.338508,-0.424538,-0.470989,-0.49872,-0.485891,-0.44964,-0.379392,-0.28941,-0.178224,-0.057466,0.0672646,0.188787,0.296061,0.387956,0.451674,0.490158,0.49573,0.469928,0.417066
953,0.468748,0.393157,0.289747,0.175136,0.0392431,-0.0869854,-0.220456,-0.327899,-0.425227,-0.487168,-0.524839,-0.524608,-0.494997,-0.430699,-0.343066,-0.229055,-0.106378,0.0297813,0.156599,0.281323,0.380511,0.463214,0.509537,0.530368,0.511672,0.465845
954,0.513265,0.441119,0.341293,0.221761,0.0850361,-0.0533632,-0.191689,-0.315746,-0.420515,-0.499642,-0.545174,-0.558841,-0.535061,-0.478445,-0.392697,-0.278563,-0.153233,-0.00912733,0.124092,0.262688,0.37055,0.469202,0.525025,0.558974,0.549277,0.509554
955,0.552473,0.484858,0.389833,0.265763,0.130574,-0.0197298,-0.160744,-0.30065,-0.411891,-0.506991,-0.560647,-0.58736,-0.570114,-0.521746,-0.437997,-0.326363,-0.197223,-0.0496971,0.0924055,0.239364,0.359184,0.468656,0.537176,0.580921,0.5823,0.548312
956,0.586087,0.524414,0.43394,0.308067,0.173805,0.015321,-0.129631,-0.28118,-0.400804,-0.508016,-0.572009,-0.609172,-0.600418,-0.559648,-0.479042,-0.371492,-0.238407,-0.0910943,0.0614599,0.211899,0.34624,0.461861,0.545547,0.596403,0.609926,0.582302
957,0.614034,0.559576,0.472646,0.349092,0.21334,0.0524367,-0.0995237,-0.256839,-0.387823,-0.502446,-0.579277,-0.623977,-0.625838,-0.591472,-0.515975,-0.412724,-0.277421,-0.131692,0.0301915,0.181977,0.330438,0.450192,0.548908,0.606189,0.631274,0.611445
958,0.636308,0.589782,0.505764,0.388256,0.249038,0.0909169,-0.0702339,-0.22848,-0.372346,-0.49111,-0.581642,-0.632246,-0.645729,-0.617019,-0.548674,-0.449065,-0.314844,-0.169824,-0.00261766,0.151548,0.310257,0.435314,0.545947,0.611062,0.645769,0.635256
959,0.652811,0.614268,0.533771,0.424106,0.281851,0.128935,-0.040501,-0.197927,-0.353038,-0.475465,-0.577915,-0.63485,-0.659182,-0.636519,-0.576602,-0.480125,-0.350619,-0.204571,-0.0374167,0.121812,0.28494,0.418235,0.53604,0.611295,0.653364,0.652974
